dif_stir,dif_ltrate,dif_rstir,dif_rltrate,a_gr_i_y,ltrate,stir,rltrate,rstir,c_y,i_y,ca_y,bassets2_y,loans1_y,pdebt,gr_er,gr_rgdp,gr_rc,gr_ri,gr_rca,gr_cpi,gr_rnarrowm,gr_rmoney,gr_rstocks,gr_rbassets2,gr_rloans1,gr_rpubdebt,gr_c_y,gr_ca_y,gr_bassets2_y,gr_loans1_y,er_gap,rgdp_gap,rc_gap,ri_gap,rca_gap,stir_gap,ltrate_gap,rstir_gap,rnarrowm_gap,rmoney_gap,rstocks_gap,rbassets2_gap,rloans1_gap,rpubdebt_gap,pdebt_gap,c_y_gap,i_y_gap,ca_y_gap,bassets2_y_gap,loans1_y_gap,narrowm_y_gap,money_y_gap,a_stir,a_ltrate,a_rstir,a_rltrate,a_pdebt,a_c_y,a_i_y,gr_rer,a_ca_y,a_bassets2_y,a_loans1_y,a_gr_rgdp,a_gr_rc,a_gr_ri,a_gr_rca,a_gr_cpi,a_gr_rmoney,a_gr_rstocks,a_gr_rbassets2,a_gr_rloans1,a_gr_rpubdebt,a_gr_c_y,a_gr_ca_y,a_gr_bassets2_y,a_gr_loans1_y,a_rgdp_gap,a_rc_gap,a_ri_gap,a_rca_gap,a_stir_gap,a_rstir_gap,a_rltrate_gap,a_rnarrowm_gap,a_rmoney_gap,a_rstocks_gap,a_rbassets2_gap,a_rloans1_gap,a_pdebt_gap,a_c_y_gap,a_i_y_gap,rer_gap,a_ca_y_gap,a_bassets2_y_gap,a_loans1_y_gap,er,rer,rltrate_gap,a_gr_rnarrowm,a_ltrate_gap,a_gr_money_y,a_money_y_gap,a_pdebt_gap,money_y,gr_money_y,money_y_gap,a_money_y,b2,b3,b1,rec1,rec2,rec3,year,ccode
-.0078399,-.0150598,.0099673,.0027474,-.0097446,.084,.0728,-.0065749,-.0177749,.0163661,.209052,.0359092,9.73989,9.47998,.516331,-.084795,.0336185,.0470973,-.0290681,.4364305,.0905749,-.0189438,.146374,-.0882525,.0754242,.134947,.0145569,.0044718,.3779559,.0048681,.0099226,-12.16345,.6663612,2.133255,-11.5292,15.61987,.0021172,-.004952,.0075019,.4472972,13.4501,-27.1934,5.792483,18.06888,-2.355542,8.265481,6.30216,-15.43679,10.31382,-.0990493,1.076527,1.294211,2.313363,.073367,.093217,-.0190568,.0007932,.3301662,5.483111,.2267167,-.0181732,-.0053366,10.23297,10.4389,.0365284,.037506,.0331119,-.984159,.0924238,.040998,-.0212186,.056197,.0353662,.0899148,-.0052532,-1.003875,.001609,-.0025475,-1.066776,1.200597,-5.026572,-67.86341,-.0027039,-.0010048,-.0053419,-2.91872,.2232685,-20.70396,3.426453,-.4965136,21.98429,6.064999,-6.964962,-4.209411,-101.3992,-.2276509,-1.933803,2.4576,10.92807,-.0097858,.0069572,.0021129,.0008289,.2444358,21.98429,9.442495,.0133696,2.313363,10.17999,0,0,0,0,0,0,1976,13
-.0461858,-.0204025,.0056049,.0313883,.0094682,.0811,.038,.0163588,-.0267412,.0165063,.224541,.0120192,9.892423,9.621774,.51192,-.0804443,.0201054,.0350468,.1022995,-.656499,.0647412,.0749603,-.0447615,-.0340215,.1280246,.1536059,.0123044,.0085618,-.6652886,.0156606,.0149571,-13.84114,-.5325237,2.159373,-4.631864,-57.25069,-.0270859,-.0084732,.0008373,4.044774,3.755244,-22.60008,11.1367,22.0469,-1.569655,8.643426,7.984745,-7.190161,-59.26704,.9983017,1.799198,2.341516,1.192392,.0705524,.089771,-.0254458,-.0062273,.3418608,5.487519,.2274679,-.0251074,-.0030883,10.26866,10.4806,.0219827,.0258288,.0388554,-1.510111,.0959982,.0210205,-.1264339,.0414864,.0354894,.0818566,-.0027237,-1.476508,.003563,.0037464,-1.395055,.76588,-3.732662,-242.4213,-.0072428,-.00335,-.0075869,-3.378976,-.9625342,-25.14822,2.424459,-1.150547,24.13578,5.863208,-5.032906,-5.083865,-198.7443,-.3324381,-1.755373,2.2599,10.6537,.0115413,.0119769,-.0036806,-.0020142,-.1203084,24.13578,9.347409,-.01007,1.192392,10.16047,0,0,0,0,0,1,1977,13
-.027469,-.0185956,.0217232,.0305966,.014079,.0848,.0624,.044,.0216,.016553,.227245,-.0062835,10.07798,9.797822,.530691,-.127395,.030629,.0397932,.0493473,-1.542062,.0408,.0006941,-.0035962,-.0480805,.1506543,.178971,.0547405,.0028285,-1.522792,.0187577,.0182969,-18.41816,-.576158,2.582186,-2.468064,-129.1899,-.0032507,-.0058231,.0402539,1.069065,-.0309704,-18.77843,17.21259,27.12964,2.402831,12.60187,8.656507,-4.469131,-127.3072,2.106021,2.606249,1.717651,.6626852,.0764107,.0944854,-.0010278,.0170469,.3611262,5.447117,.229997,-.0459513,.0025596,10.36572,10.50777,.0408788,.0324877,.0626029,-1.463825,.0774385,.0433818,-.0152865,.1074781,.0498415,.1028946,-.0144545,-1.401883,.0099304,.0022487,-.0909365,.9909116,-.6723857,46.36659,-.0045959,.0164972,.0141795,-1.259211,-.2504298,-20.56128,6.690576,-.3188902,26.48897,4.56482,-2.938343,-7.314869,855.9714,.0942271,-1.684076,1.972,10.16415,.0320927,.0439579,-.001087,-.0024287,-.4733843,26.48897,9.297507,-.0053386,.6626852,10.64037,0,0,0,0,1,1,1978,13
-.0070201,-.019649,.0426532,.0300243,.0227951,.0929,.0903,.0507955,.0481955,.016371,.224955,.0021248,10.24183,9.933619,.560822,-.035497,.010537,.0061143,.007046,-1.344007,.0421045,-.0133051,.0314836,.0007734,.1061355,.1118854,.0731319,-.0109938,-1.338157,.0162585,.01386,-14.66014,-2.081068,.2765156,-3.813702,-88.08023,.0182279,-.0000577,.0533661,-2.321011,-.1485491,-11.07666,18.35266,25.34573,7.058291,17.14088,7.80398,-3.838308,-88.72951,2.747535,2.838105,1.28372,.8042176,.0932259,.1078937,-.0000554,.0146124,.3678769,5.503239,.2357336,-.0251275,-.0033458,10.39532,10.53194,.0223313,.0298629,.0526136,-.8673263,.0932813,.0269471,.0461262,.0449417,.039532,.0612217,.0007434,-.8716235,.0029699,.0023839,-.4460532,.9902511,.9822838,55.8964,.0084996,.0150456,.0106163,-2.437426,-.8289085,-9.673145,5.221261,-.3669922,24.26438,4.701633,-.6122969,-7.316077,54.15846,-.1177388,-1.579377,1.902,9.908747,.0311399,.005351,.007969,-.0032836,-.7990165,24.26438,9.314645,.0018432,.8042176,10.13704,0,0,0,1,1,1,1979,13
-.0204052,-.0196294,.0305482,.031324,-.0001214,.1048,.1013,.0393849,.0358849,.016113,.22424,-.0047991,10.29932,9.960589,.589208,.1303891,-.0012218,-.0089783,.0036854,-3.274142,.0654151,-.0052949,-.025453,.0443829,.035257,.023898,.0547214,-.0157565,-3.258588,.0056127,.002715,1.391195,-4.080867,-2.665287,-5.017196,-136.0234,.0214908,.0075893,.0320475,-4.258653,-4.614418,-.1746096,13.22523,16.44016,9.209414,19.69574,6.553992,-2.69024,-134.8604,2.340024,2.062038,1.220364,.4052954,.1208398,.121485,.0005729,.0012182,.3796587,5.465657,.2359611,.014694,-.0096579,10.39485,10.50307,-.0078385,.0038639,.0002075,-5.306846,.1202669,-.0190227,.0873401,.0021005,-.0028701,.0439751,.0050051,-5.422787,.0000406,-.0023299,-3.052593,-1.009536,-1.887818,-187.0141,.0267931,.0132129,-.0013326,-7.483542,-4.753123,1.973449,.9013788,-3.648311,22.99617,5.066581,-.6776363,-4.083901,-484.2736,-.5085685,-1.833581,2.15,10.05435,.0151292,-.0483669,.0151837,-.0053829,-1.21014,22.99617,9.27462,-.004297,.4052954,10.08241,0,0,0,0,0,0,1980,13
-.0211266,-.0268799,.0215375,.0157842,-.0221128,.1128,.11012,.0453156,.0426356,.0156841,.206997,.0257051,10.31678,9.946597,.643106,.1418604,-.0247505,-.0438552,-.09324,-6.26138,.0674844,-.0860665,-.013757,-.13551,-.0095314,-.0261745,.0781575,-.0266194,-6.356223,.0016952,-.0014048,17.13902,-7.352589,-7.605277,-13.35378,63.48109,.0219305,.0104144,.0296414,-11.98784,-7.055016,-5.473351,5.652397,5.806614,12.62777,24.62578,4.512547,-7.609772,66.83038,1.650987,1.074365,.2032299,.4654976,.1314119,.1345556,.0304725,.0336163,.4006989,5.430602,.231397,.026432,-.0059597,10.41717,10.47673,.0009464,.0029083,-.0143453,-.1125314,.1009394,.0063874,-.0772272,.0337168,.013228,.0683061,-.0043821,-.1215357,.0024246,-.0024099,-4.322041,-2.584085,-4.893602,19.53426,.0273722,.0349397,.0258458,-9.68657,-5.348006,.4961385,.0696112,-4.762078,23.47496,4.477915,-2.256115,-.3804375,430.8655,-.6241126,-2.000451,2.455,10.3201,.0158539,-.0264012,.0203254,-.0022808,-1.196617,23.47496,9.27947,.000523,.4654976,10.05885,0,0,0,0,0,0,1981,13
-.0436863,-.0453627,-.0027692,-.0044456,-.0418164,.084,.08062,.0253793,.0219993,.01574,.19847,.0347248,10.24912,9.95528,.7146,.0692465,-.0215555,-.0136325,-.0576224,.3277427,.0586207,.0671314,.8306799,.0845089,-.0485763,-.0118324,.0933003,.0035642,.3508913,-.0065583,.000873,23.92724,-9.532109,-9.005062,-16.86415,76.24245,-.0085503,-.0169751,.0054213,-6.500889,46.3104,9.222086,-3.089486,-.6388111,16.31375,29.40356,5.345299,-8.473181,85.09562,.406317,.4554926,1.83497,9.2896,.1149417,.1154153,.0364682,.0369418,.4345517,5.562656,.2220377,.0179606,-.0050908,10.4964,10.46139,-.0057064,.0089746,-.0416114,-1.094002,.0784735,.0376619,-.0134685,.0307925,.0037079,.0833367,.009154,-1.122201,.0075966,-.0010276,-5.688461,-3.28572,-9.340998,77.10529,.0053309,.0324983,.0241255,-8.697553,-3.674076,4.353753,-.527647,-6.179459,25.90372,5.012849,-5.168619,2.01914,180.2912,-.2897398,-1.965622,2.625,10.50546,-.0045973,.0067937,-.0019706,.0108336,-.1867427,25.90372,10.32406,.1125696,9.2896,10.16693,0,0,0,0,0,0,1982,13
-.0591264,-.0342235,-.0068196,.0180833,-.0269756,.0858,.05284,.0575697,.0246097,.0156747,.198935,.0361768,10.26676,9.938088,.784338,.1664762,.0067631,.0062272,.0127869,.0526702,.0282303,.0720861,.0216658,.4757888,.019128,-.0003163,.1123175,-.0041494,.0418145,.0017217,-.0017269,36.99977,-8.984249,-8.470772,-14.41874,56.42846,-.0312403,-.014029,.0045369,-1.306259,32.43291,52.92178,-4.273362,-4.445083,20.44623,30.98769,5.243712,-5.614504,63.7779,.077501,-.2507273,2.792171,7.366686,.0976511,.1116498,.0418164,.055815,.4730203,5.526866,.2151253,.0460305,-.0027384,10.55548,10.48099,.0237584,.0240742,.0016105,.8353009,.0558347,.0452036,.1770648,.0525711,.038766,.1164595,-.004863,.7642538,.0057296,.0019669,-4.433575,-2.581828,-9.319936,-1.653502,-.0130171,.0290735,.0345902,-5.701766,-1.567345,25.8649,.666532,-4.578748,27.67578,4.176306,-6.019327,6.178099,175.2957,-.1686682,-1.681427,3.062,10.98903,.0208242,.0321829,-.0074425,.0048622,.1649174,27.67578,10.34916,.0024317,7.366686,10.21041,0,0,0,0,0,0,1983,13
-.0520032,-.0394191,-.0140703,-.0014862,.0066233,.0772,.05783,.0444651,.0250951,.0156832,.202832,.0487672,10.27714,9.924932,.83521,.1642717,.0084388,.0130325,.0323166,.3648558,.0327349,.0326942,.0244626,.1832658,.0175714,.0041651,.0954787,.0005399,.3480245,.0010103,-.0013238,45.63923,-8.224622,-7.350308,-10.68849,70.45643,-.0225622,-.0196732,.0020458,.0685874,22.79012,63.15099,-5.152442,-6.85865,21.85272,28.42159,5.43429,-1.743198,76.74686,-.2410969,-.7722571,2.828865,5.724598,.0965065,.1048531,.0448277,.0531743,.4924771,5.387781,.2157224,.0481544,-.0020701,10.64728,10.56365,.035367,.0256121,.0482045,-.0809687,.0516787,.0371899,.0766688,.0748732,.0682997,.0841139,-.0142466,-.1311186,.0086035,.0078639,-2.372489,-1.769922,-5.592288,-8.39649,-.0139816,.0242507,.0248841,-2.146433,-.2799727,38.55612,3.500272,-.9502711,24.27374,2.638355,-3.9746,9.575269,10.55184,.1597511,-.9692847,3.565,11.5182,.004473,.0465284,-.0141051,-.0018266,-.0936328,24.27374,10.37614,.0026068,5.724598,10.18971,0,0,0,0,0,0,1984,13
-.0409471,-.0358716,-.0039191,.0011565,-.0003804,.0696,.06304,.0473608,.0408008,.0155448,.209612,.0321596,10.28772,9.91597,.877967,-.2274895,.017272,.0132856,.0564786,-.3258386,.0222392,.0449954,.0666701,.2440197,.0275186,.0165351,.0782269,-.0088237,-.3405484,.0010297,-.000903,11.03659,-6.771307,-6.255313,-5.550262,7.855163,-.0149889,-.0229454,.0121523,2.162809,19.34925,73.0834,-4.928747,-7.626103,21.07388,24.65664,4.678388,2.628925,10.39726,-.4867684,-1.135962,2.836956,4.898723,.0889904,.0908703,.0450018,.0468817,.5151496,5.36489,.2157023,-.0823907,-.0006992,10.68015,10.67197,.0301233,.0330371,.0351088,-.0329388,.0439886,.0398543,.2851758,.0426854,.0743288,.0780147,-.0022959,-.0717959,.0032284,.0102755,-1.012916,-.4903436,-3.40104,-20.88904,-.0195676,.0175521,.0135721,-.3907135,1.058213,62.31507,3.254286,2.7548,21.66838,2.352062,-2.805862,.9146948,-14.13835,.0004262,-.146228,2.754,10.56921,.0040924,.0302979,-.0247321,.0022033,.0257922,21.66838,10.47628,.0096511,4.898723,10.21104,0,0,0,0,0,0,1985,13
-.0344182,-.0303172,.0043141,.0084151,-.0047719,.064,.0583,.0629997,.0572997,.0153372,.215914,.0233621,10.38868,9.973715,.858814,-.2111474,.025551,.0174798,.0622521,-.2508568,.0010003,.0694148,.0693464,.0472151,.081159,.068969,-.0004253,-.0133511,-.2735566,.0098139,.0058234,-9.316237,-4.807502,-4.906289,-.6404232,-18.92275,-.0165633,-.0234491,.0205897,5.751625,16.8847,57.55635,-.5882928,-4.182996,13.38685,14.89665,3.601152,5.903161,-18.49494,.0257669,-.8686507,3.049582,4.050899,.0744945,.0772722,.0492017,.0519795,.5411049,5.342008,.2145806,-.0648062,.0002697,10.80076,10.78695,.0353793,.033732,.0360619,-3.654637,.0252928,.0633733,.2706676,.077011,.0771719,.0772594,-.007011,-3.535982,.0112756,.0106376,.527038,.6325547,-1.472827,-60.18436,-.0293225,.0150527,.0133018,4.483288,3.943754,74.05338,5.997144,6.042386,19.6237,1.689608,-2.107443,-4.106929,-40.60784,.5260015,.5528942,2.1725,9.884256,.0138829,.0743331,-.0323999,.0088808,.652334,19.6237,10.56524,.008491,4.050899,10.29895,0,0,0,0,0,0,1986,13
-.0364114,-.0324004,.0093584,.0133694,.0108341,.0636,.05161,.0706781,.0586881,.0152812,.219326,.0185161,10.45635,10.02417,.853662,-.1866513,.012099,.0148654,.0346853,-.1927001,-.0070781,.0775861,.048008,-.2043128,.0501001,.0499937,.001637,-.0036529,-.207431,.0065133,.0050591,-21.17801,-4.109602,-3.89304,1.336567,-31.93693,-.0190174,-.019171,.0148129,9.218996,13.18053,19.07918,.7538049,-2.547861,7.774428,8.965983,3.474473,7.228254,-31.92301,.1759248,-.6939774,3.55157,3.165455,.0699082,.0834953,.0406827,.0542699,.5560636,5.328238,.2172025,-.0529473,-.0041332,10.84817,10.87544,.0281325,.0321964,.0453937,-.3535946,.0292255,.0450979,-.034986,.0471792,.0633051,.0569289,-.0014848,-.3769046,.0044612,.0081279,1.226072,1.425537,.8287533,-37.53779,-.0288911,.0022835,.0105909,5.921906,4.715813,47.20399,5.713398,7.434867,15.60512,1.571153,-.2949837,-6.954656,-36.31786,.3880684,.8973608,1.767,9.360911,.0150353,.0422752,-.0220869,.0020969,.5810353,15.60512,10.63735,.006826,3.165455,10.3218,0,0,0,0,0,0,1987,13
-.0413874,-.0268235,-.0078762,.0066877,.0216758,.0644,.04483,.0569361,.037366,.0149516,.225405,.0296095,10.9647,10.32104,.870997,.1329938,.0250639,.0095221,.0603757,.6499378,.007464,.0594003,.0789845,.278723,.2644084,.213359,.0401779,-.0215706,.5991207,.048617,.0296155,-7.109328,-2.454296,-3.391541,4.936327,6.976833,-.0206323,-.0143634,-.0082702,10.37461,12.89937,37.06344,17.79538,10.90248,6.64091,6.581897,1.81789,9.090668,5.522421,3.617035,1.398469,3.315633,2.746619,.0711572,.0815808,.0387482,.0491719,.5559049,5.284733,.2226035,.0191458,-.0040787,10.88976,10.95827,.0442853,.0356863,.0738174,.9125593,.032409,.0522276,.1474861,.070694,.0829358,.0373958,-.0140951,.8165954,.0039499,.0075132,3.059292,2.347483,5.01646,-35.44022,-.0229443,-.0025145,.0023365,7.441336,5.91471,46.03839,7.386795,10.06789,9.937058,.4176466,2.131352,-3.473553,-14.31059,.2267994,1.109056,2.002,9.540133,-.0015023,.0478737,-.0196773,.000895,.4229045,9.937058,10.75488,.011049,2.746619,10.33473,0,0,0,0,0,0,1988,13
-.0356083,-.0219317,.0044784,.018155,.0156628,.0776,.06993,.0667784,.0591084,.014631,.227957,.0421945,10.94136,10.35033,.879156,-.0467034,.0422638,.0259702,.0603151,.494072,.0108216,.0605948,.1127472,.2100656,.039589,.0639232,.0503693,-.0214382,.4250335,-.002129,.0028372,-7.527757,.28374,-1.638222,7.759272,39.52938,.0040079,-.0002871,.0078793,11.21575,15.38497,44.74156,14.06762,10.65596,6.554612,3.789367,.4909347,8.957164,34.77195,2.247067,.9268076,2.765263,2.706308,.0899501,.0855744,.0461052,.0417296,.5511963,5.249205,.2267561,-.0170852,-.0048378,10.88801,10.99418,.0305849,.027896,.0542559,.1334191,.0438448,.0476834,.2287322,.0457955,.0590995,.0168988,-.0095118,.091041,-.0000949,.0032849,3.412894,2.445939,6.834267,-30.82077,-.0037053,.0011122,-.0061836,6.102009,6.437136,53.7095,6.744081,10.17337,4.605183,-.126823,3.597615,-3.342964,-23.95678,-.223251,.9160007,1.9085,9.377138,.0041643,.0185797,-.0125875,.0036491,.505213,4.605183,10.91964,.015319,2.706308,10.37604,0,0,0,0,0,0,1989,13
-.0259358,-.0150914,.0052908,.0161352,-.0073217,.0906,.0829,.0660591,.0583591,.014552,.224439,.027432,10.91452,10.29347,.875113,-.1150118,.0315509,.0330635,.022652,-.3247225,.0245409,.0170573,.0473943,-.1899966,.0285027,.0093415,.0291968,-.0054059,-.3498687,-.0024532,-.0054933,-13.08737,1.688753,.3841767,6.801584,-7.577929,.0139169,.0108118,.0026356,8.113641,11.94401,10.96133,10.21631,5.951547,4.777224,.4924351,.7381368,6.367233,-12.03744,1.097999,-.133342,1.628359,1.567692,.0941343,.091788,.0453742,.0430279,.5619684,5.263629,.2262931,-.0276461,-.0058993,10.8801,10.98832,.0167761,.0185811,.0173425,-.0582648,.0487601,.0287364,-.195881,.0311237,.0332917,.0293614,-.0051233,-.0784565,-.0006512,-.0005116,2.550358,1.770602,5.133447,-14.7715,.0003163,-.0024406,-.0058466,3.874354,5.249644,16.07449,4.947144,7.968023,2.736924,-.2122744,2.785748,-3.989039,-14.94893,-.6214468,.4357983,1.689,9.117897,.0001582,.008075,-.0046698,.0020372,.4323018,2.736924,10.94356,.002191,1.567692,10.4023,0,0,0,0,0,1,1990,13
-.0075167,-.0101815,.0116297,.0089649,.0057851,.087,.09008,.055667,.058747,.0144792,.218075,.0246128,10.89954,10.33816,.884014,.0139728,.0164326,.0191081,-.0048109,-.0810296,.031333,-.0382006,.0228127,.1027038,.018577,.0476319,.0252465,-.0050016,-.1027701,-.001372,.0043419,-7.227481,1.5998,.9288744,3.680968,-14.94304,.016899,.0061727,-.0007053,1.066913,7.335719,14.5531,6.432809,5.459127,3.091817,-.8625433,.957931,3.130133,-19.14022,.2568079,-.1856117,-.0777585,.4393215,.0828156,.0816276,.0376678,.0364798,.5827236,5.275666,.2268615,.0005698,-.0037015,10.81799,10.87689,.0098857,.007681,.0246452,-.4797008,.0451478,.0075036,.0158982,.002578,-.0060877,.0434485,-.0083708,-.4811788,-.0057781,-.0103544,1.312443,.3854306,4.206977,-8.323058,-.0088744,-.0108242,-.0117697,4.486747,2.634793,10.94257,1.335904,3.165637,2.964619,-.5329687,3.00724,-2.171833,-4.591012,-1.325956,-.7314506,1.7126,9.123093,-.0107802,.0363683,-.0113579,-.000607,.1584249,2.964619,10.93958,-.0003638,.4393215,10.39933,0,0,0,0,1,1,1991,13
-.0026848,-.0136521,-.0005064,-.0114736,-.0192342,.0746,.0927,.0427635,.0608635,.0143295,.214727,.0203625,10.90093,10.36783,.91852,.0621278,.0030877,-.0001666,-.0052325,-.1641824,.0318365,-.0387334,.0285403,.0025646,.010801,.0252577,.052532,-.0103399,-.1726868,.0001277,.0028694,1.814431,.4471326,-.1766942,1.181608,-26.51825,.0152604,-.0047086,-.0019782,-4.265545,4.367823,8.877117,2.923655,3.322753,3.956051,.3685468,.6844056,1.624596,-29.44086,-.2932598,-.3382673,-1.137881,-.0484603,.071727,.0752145,.0386627,.0421502,.6202754,5.286065,.2215861,.0111846,-.003898,10.81844,10.81214,.0078476,.015797,-.003484,-5.87092,.0330643,-.0001787,-.0477838,.0231016,.0025859,.0806215,.0002323,-5.724661,.0000455,-.0061685,.1248568,-.0530361,1.13434,-4.742801,-.0159816,-.0102475,-.0065092,4.166194,-.0023548,3.181138,.2604544,.1587196,5.631301,-.1084896,1.109604,.2210296,-1.650857,-1.400649,-1.330117,1.819,9.225131,-.0212912,.0248828,-.0136757,-.0044769,-.3680424,5.631301,10.99148,.0047438,-.0484603,10.35015,0,0,0,1,1,1,1992,13
-.0016673,-.0048745,.002733,-.0004742,-.0352654,.0609,.07098,.0350582,.0451382,.014308,.205045,.0403165,10.95955,10.43145,.964527,.0704782,-.0037738,.0013391,-.0423823,.9855586,.0258418,.113105,.0491039,.3824566,.0246125,.034262,.0511096,-.001494,.9799406,.0053767,.0061371,10.29152,-1.005197,-.9202604,-3.763855,31.15036,-.0058457,-.0143413,-.0172124,3.21505,3.791507,33.54882,1.366516,2.424414,4.556507,2.262141,1.172625,-2.032713,28.36143,-.3052288,-.1915092,.8372625,.1674179,.0553471,.0569027,.0264809,.0280365,.6695643,5.3329,.2131945,.0123073,-.0001917,10.86225,10.8101,-.0026896,.0056872,-.0301399,.1632563,.0288662,.0094326,.1630579,.0235101,.0047265,.0897929,.0010232,.1540706,.004234,-.0001308,-1.633143,-1.177821,-3.403591,30.71904,-.0254867,-.0200304,-.0179311,5.730381,-1.217603,12.27564,-.501903,-2.092885,9.256859,.3087279,-1.727515,2.269803,30.80191,-1.101818,-1.322081,1.9472,9.338668,-.0250625,.0478864,-.0247053,.0006723,-.3664064,9.256859,11.12633,.012269,.1674179,10.35759,0,0,0,0,0,0,1993,13
-.0077742,-.005767,-.0132013,-.0111941,.0013654,.0778,.05143,.0497851,.0234151,.0141836,.200949,.0492433,11.00459,10.49409,.866581,-.1084634,.0150839,.0133222,.001794,.2485488,.0280149,-.0002555,-.0252854,-.0369512,.0389062,.0527875,-.0868788,-.0086964,.221419,.0041098,.0060049,1.499451,-.6391703,-.5409449,-4.063886,41.99712,-.0208506,.0027409,-.0337981,.595523,-2.462181,18.2414,1.33563,3.228287,-6.148676,-8.437852,.9571964,-2.823378,38.96157,-.4058565,-.0783397,.0653311,-1.648222,.0492148,.0764644,.0265212,.0537708,.6946187,5.272204,.2126175,-.0207734,-.0017068,10.84338,10.76996,.0217448,.0205493,.0301756,-2.119159,.0226936,.0088196,-.0108896,.0238853,.0183466,.0656917,-.0077629,-2.085066,-.0014586,-.0027943,-1.000521,-.8353807,-2.014069,165.8397,-.0244676,-.017702,.0051259,5.782691,-2.132109,5.285384,-.9820524,-2.720078,8.408273,-.0614201,-.9320291,1.175075,92.94869,-1.286113,-1.496349,1.736,9.144672,-.0095845,.0349819,-.0028386,-.0081284,-1.053276,8.408273,10.98425,-.01277,-1.648222,10.27307,0,0,0,0,0,0,1994,13
-.0177975,-.0064685,-.0117103,-.0003813,.006629,.0646,.04223,.0453681,.0229981,.0140364,.208019,.0615167,11.12452,10.61104,.896397,-.0763249,.0274579,.0218722,.0689218,.2899536,.0192319,.1244265,.0243785,.1328887,.0767726,.0885807,.0604818,-.0103805,.2492396,.0108981,.011144,-2.241415,.6500884,.4559023,.9060507,52.87622,-.0241046,-.0077271,-.0292685,8.207484,-3.266667,21.7694,4.309322,6.697561,-2.765922,-5.962507,.6321554,.9472429,48.49372,.0629466,.4239248,1.529817,-2.203267,.0540593,.0605082,.0305251,.036974,.7279957,5.223046,.2134671,-.0149514,.0003986,10.91801,10.79327,.0159762,.015025,.0292763,.0258901,.0235342,.0236151,.1047961,.0432573,.0291617,.0726609,-.0071208,.0017429,.0069746,.0025222,-.8875866,-.9439065,-.913801,88.76882,-.0144708,-.0124145,-.0105911,6.051531,-1.64139,9.751082,.2521014,-2.029859,8.529234,-.2933761,.1428196,.769988,63.6186,-.7289735,-1.135027,1.6035,9.007947,-.012301,.0403652,-.013721,-.0008612,-.9932344,8.529234,10.96106,-.0021113,-2.203267,10.26472,0,0,0,0,0,0,1995,13
-.0171822,-.0005937,-.01841,-.0018215,.0059788,.0608,.02892,.0400365,.0081565,.0142161,.216256,.0514452,11.2712,10.75879,.880709,.0770814,.0216288,.0393131,.0668046,-.1418313,.0207635,.145982,.0368861,.3345943,.0776722,.0928524,.0078779,.0128051,-.1637191,.0131859,.0139237,7.393361,1.229639,2.630385,4.865482,19.20861,-.0294511,-.0084082,-.0365225,16.08874,-2.798156,40.18151,6.811643,9.824342,-3.859336,-7.70646,2.233469,4.376987,15.23205,.622026,1.040563,3.341895,-2.215229,.0433596,.0565219,.0217949,.0349573,.7477195,5.227115,.2148662,.0112409,.001703,10.98126,10.80302,.0144178,.0199616,.026932,-.0538227,.0215646,.0218184,.1332804,.0410847,.025442,.0485555,-.0006634,-.0736651,.0059152,.0013983,-.8632337,-.5865334,-.0759118,-12.14923,-.0183235,-.01792,-.0110018,7.222702,-1.294757,16.16498,1.201526,-1.592381,6.499078,.0443493,1.009464,2.563331,28.35797,-.3452744,-.9009544,1.7271,9.109204,-.0149288,.0512145,-.0123622,.0007114,-.8049215,6.499078,10.99126,.0027551,-2.215229,10.2697,0,0,0,0,0,0,1996,13
-.0094866,.0017225,-.0150711,-.003862,.0031177,.0546,.03068,.0326898,.0087698,.0139696,.219491,.0648793,11.44491,10.94963,.822331,.1741069,.0422177,.0291999,.06303,.3208644,.0219102,.0552567,.0512406,.3847076,.1066353,.129908,-.0352065,-.0173413,.261134,.0154121,.0177385,23.23076,3.306453,3.537009,7.705319,36.44083,-.0210199,-.0106834,-.02915,14.75849,-1.184026,58.19985,11.07188,15.18788,-7.936157,-12.67649,1.017162,5.052637,29.59344,1.23689,1.81833,2.527897,-2.313542,.0404325,.0498969,.0239484,.0334127,.7485794,5.156314,.2150947,.0313558,.0037677,10.98425,10.79922,.0242134,.0202513,.0341515,.0221392,.0164841,.030273,.2123475,.0350803,.0355446,.024806,-.0098191,-.003762,.0008942,.0003718,-.0218447,-.2427537,1.248779,15.94717,-.0149452,-.0133066,-.0107824,8.39261,-.2432568,27.3669,1.503229,-.333601,2.619432,-.4240952,1.482349,5.584983,-7.319242,-.4264506,-.7609969,2.0278,9.394831,-.0183069,.0562342,-.0132656,-.0012211,-.7827707,2.619432,11.00208,.0009846,-2.313542,10.25361,0,0,0,0,0,0,1997,13
